	ID	Instructor	Title	Topic	URL	Venue	Year
	805	Alan W Black and David Mortensen	Words and Morphology	143	http://demo.clab.cs.cmu.edu/NLP/S21/files/slides/04-words-rev.pdf	Carnegie Mellon University	2021
	806	Alan W Black and David Mortensen	Language Models and Smoothing	211	http://demo.clab.cs.cmu.edu/NLP/S21/files/slides/05-lm.pdf	Carnegie Mellon University	2021
	807	Alan W Black and David Mortensen	Information Theory	129	http://demo.clab.cs.cmu.edu/NLP/S21/files/slides/06-noisychannel.pdf	Carnegie Mellon University	2021
	808	Alan W Black and David Mortensen	Parts of Speech	231	http://demo.clab.cs.cmu.edu/NLP/S21/files/slides/08-pos.pdf	Carnegie Mellon University	2021
	809	Alan W Black and David Mortensen	Classification	541	http://demo.clab.cs.cmu.edu/NLP/S21/files/slides/09-classification.pdf	Carnegie Mellon University	2021
	810	Alan W Black and David Mortensen	Classification	541	http://demo.clab.cs.cmu.edu/NLP/S21/files/slides/10-classification-2.pdf	Carnegie Mellon University	2021
	811	Alan W Black and David Mortensen	Syntax	241	http://demo.clab.cs.cmu.edu/NLP/S21/files/slides/10-syntax.pdf	Carnegie Mellon University	2021
	812	Alan W Black and David Mortensen	The Chomsky Hierarchy	251	http://demo.clab.cs.cmu.edu/NLP/S21/files/slides/11-chomskyhierarchy.pdf	Carnegie Mellon University	2021
	813	Alan W Black and David Mortensen	Sequence Models	741	http://demo.clab.cs.cmu.edu/NLP/S21/files/slides/11-s2smodels.pdf	Carnegie Mellon University	2021
	814	Alan W Black and David Mortensen	Deep Learning and NLP	711	http://demo.clab.cs.cmu.edu/NLP/S21/files/slides/12-deeplearning.pdf	Carnegie Mellon University	2021
	815	Alan W Black and David Mortensen	Treebanks and Probabilistic CFGs	241	http://demo.clab.cs.cmu.edu/NLP/S21/files/slides/15-treebanks-pcfg.pdf	Carnegie Mellon University	2021
	816	Alan W Black and David Mortensen	Lexical Semantics	311	http://demo.clab.cs.cmu.edu/NLP/S21/files/slides/16-lexicalsemantics.pdf	Carnegie Mellon University	2021
	817	Alan W Black and David Mortensen	Contectualized Embeddings	714	http://demo.clab.cs.cmu.edu/NLP/S21/files/slides/17-contectualized_embeddings.pdf	Carnegie Mellon University	2021
	818	Alan W Black and David Mortensen	Vector Semantics	322	http://demo.clab.cs.cmu.edu/NLP/S21/files/slides/17-embeddings.pdf	Carnegie Mellon University	2021
	819	Alan W Black and David Mortensen	Representing Meaning	322	http://demo.clab.cs.cmu.edu/NLP/S21/files/slides/18-verb_and_sentence_semantics.pdf	Carnegie Mellon University	2021
	820	Alan W Black and David Mortensen	Compositional Semantics and Semantic Parsing	365	http://demo.clab.cs.cmu.edu/NLP/S21/files/slides/19-compsem.pdf	Carnegie Mellon University	2021
	821	Alan W Black and David Mortensen	Using Speech with Computers	923	http://demo.clab.cs.cmu.edu/NLP/S21/files/slides/21-speech_1.pdf	Carnegie Mellon University	2021
	822	Alan W Black and David Mortensen	Using Speech with Computers	923	http://demo.clab.cs.cmu.edu/NLP/S21/files/slides/22-speech_2.pdf	Carnegie Mellon University	2021
	823	Alan W Black and David Mortensen	Discourse and Pragmatics	441	http://demo.clab.cs.cmu.edu/NLP/S21/files/slides/23-discourse_pragmatics_entity_linking.pdf	Carnegie Mellon University	2021
	824	Alan W Black and David Mortensen	Neural Text Generation	756	http://demo.clab.cs.cmu.edu/NLP/S21/files/slides/23-NLP_Generation.pdf	Carnegie Mellon University	2021
	825	Alan W Black and David Mortensen	Machine Translation Overview	451	http://demo.clab.cs.cmu.edu/NLP/S21/files/slides/Machine_Translation_Overview.pptx	Carnegie Mellon University	2021
	827	Graham Neubig	Introduction	111	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-01-intro.pdf	Carnegie Mellon University	2021
	828	Graham Neubig	Language Modeling	211	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-02-lm.pdf	Carnegie Mellon University	2021
	829	Graham Neubig	NLP Toolkit	131	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-03-toolkit.pdf	Carnegie Mellon University	2021
	830	Graham Neubig	Efficiency Tricks for Neural Net	715	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-04-efficiency.pdf	Carnegie Mellon University	2021
	831	Graham Neubig	Recurrent Neural Networks	741	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-05-rnn.pdf	Carnegie Mellon University	2021
	832	Graham Neubig	Conditioned Generation	431	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-06-condlm.pdf	Carnegie Mellon University	2021
	833	Graham Neubig	Attention	745	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-07-attention.pdf	Carnegie Mellon University	2021
	834	Graham Neubig	Pre-trained Word Representations	714	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-08-wordemb.pdf	Carnegie Mellon University	2021
	835	Graham Neubig	Pre-trained Sentence	714	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-09-sentrep.pdf	Carnegie Mellon University	2021
	836	Graham Neubig	Debugging Neural Networks for NLP	711	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-10-debugging.pdf	Carnegie Mellon University	2021
	837	Graham Neubig	Model Debugging	711	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-10-interpreteval.pdf	Carnegie Mellon University	2021
	838	Graham Neubig	Model Debugging	711	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-10-interpreteval.pptx	Carnegie Mellon University	2021
	839	Graham Neubig	Structured Prediction with Local Dependencies	961	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-11-crf.pdf	Carnegie Mellon University	2021
	840	Graham Neubig	Model Interpretation	933	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-12-interpretation.pdf	Carnegie Mellon University	2021
	841	Graham Neubig	Generating Trees or Graphs w/ Neural Networks	961	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-13-parsing.pdf	Carnegie Mellon University	2021
	842	Graham Neubig	Margin-based and Reinforcement Learning for Structured Prediction	857	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-14-structure.pdf	Carnegie Mellon University	2021
	843	Graham Neubig	Advanced Sequence-to-sequence Models	741	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-15-seq2seq.pdf	Carnegie Mellon University	2021
	844	Graham Neubig	Advanced Sequence-to-sequence Models	741	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-15-seq2seq.pptx	Carnegie Mellon University	2021
	845	Graham Neubig	Machine Reading	755	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-16-machinereading.pdf	Carnegie Mellon University	2021
	846	Graham Neubig	Knowledge Bases	835	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-17-kb.pdf	Carnegie Mellon University	2021
	847	Graham Neubig	Probing Knowledge in LMs	751	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-17-lmkb.pdf	Carnegie Mellon University	2021
	848	Graham Neubig	Advanced Search Algorithms	821	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-18-search.pdf	Carnegie Mellon University	2021
	849	Graham Neubig	Adversarial Methods	821	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-19-adversarial.pdf	Carnegie Mellon University	2021
	850	Graham Neubig	Models w/ Latent Random Variables	824	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-20-latent.pdf	Carnegie Mellon University	2021
	851	Graham Neubig	Multilingual Learning	714	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-21-multilingual.pdf	Carnegie Mellon University	2021
	852	Graham Neubig	Bias in NLP models	932	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-22-bias.pdf	Carnegie Mellon University	2021
	853	Graham Neubig	Document Level Models	714	https://phontron.com/class/nn4nlp2021/assets/slides/nn4nlp-23-document.pdf	Carnegie Mellon University	2021
	854	Jin Guo	System Quality	135	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/10-SystemQuality.pdf	McGill University	2021
	855	Jin Guo	Continuous Delivery for ML	134	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/11-CD.pdf	McGill University	2021
	856	Jin Guo	Human AI Interaction	947	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/12-HAI.pdf	McGill University	2021
	857	Jin Guo	Data and Visualization	811	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/13-Vis.pdf	McGill University	2021
	858	Jin Guo	Decision Making	811	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/14-DecisionMaking.pdf	McGill University	2021
	859	Jin Guo	Design for Learning	811	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/15-Learning.pdf	McGill University	2021
	860	Jin Guo	Design for Creativity	811	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/16-Creativity.pdf	McGill University	2021
	861	Jin Guo	Inclusion Design	811	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/17-Inclusion.pdf	McGill University	2021
	862	Jin Guo	AI Safety	811	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/19-Safety.pdf	McGill University	2021
	863	Jin Guo	Introduction	111	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/1-Intro.pdf	McGill University	2021
	864	Jin Guo	Privacy	811	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/20-SecurityPrivacy.pdf	McGill University	2021
	865	Jin Guo	Privacy	811	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/21-Privacy.pdf	McGill University	2021
	866	Jin Guo	Accountability	811	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/22-Accountability.pdf	McGill University	2021
	867	Jin Guo	Transparency and Explainability	933	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/23-TransparencyExplainability.pdf	McGill University	2021
	868	Jin Guo	Fairness and Bias	932	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/24-Fairness.pdf	McGill University	2021
	869	Jin Guo	Introduction to Software Engineering	811	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/2-SE.pdf	McGill University	2021
	870	Jin Guo	AI and ML	811	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/3-AI&ML.pdf	McGill University	2021
	871	Jin Guo	Model Quality	811	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/4-ModelQuality.pdf	McGill University	2021
	872	Jin Guo	ML Systems	134	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/5-MLSystems.pdf	McGill University	2021
	873	Jin Guo	Data Management	134	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/6-DataManagement.pdf	McGill University	2021
	874	Jin Guo	Requirements and Intelligent Systems	811	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/7-Requirement-1.pdf	McGill University	2021
	875	Jin Guo	Requirements and Intelligent Systems	811	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/7-Requirement-2.pdf	McGill University	2021
	876	Jin Guo	Team and Collaboration	811	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/8-Collaboration.pdf	McGill University	2021
	877	Jin Guo	Data Quality	811	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/9-DataQuality.pdf	McGill University	2021
	878	Jin Guo	Requirements Engineering for AI	811	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/Ada-Requirements Engineering for AI.pdf	McGill University	2021
	879	Jin Guo	MLOps	134	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/Avinash-MLOps.pdf	McGill University	2021
	880	Jin Guo	Privacy	811	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/Felix_Privacy.pdf	McGill University	2021
	881	Jin Guo	Privacy in the Age of AI	811	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/Hashem_Privacy.pdf	McGill University	2021
	882	Jin Guo	An Investigation of Bias Through the Lens of Social Data	811	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/Kevin_Bias.pdf	McGill University	2021
	883	Jin Guo	Data Accquisition and Management	811	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/Luca-DataAcquisition.pdf	McGill University	2021
	884	Jin Guo	Team & Collaboration	111	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/mpoemsl_team_and_collaboration_for_intelligent_systems.pdf	McGill University	2021
	885	Jin Guo	Explainability and Interpretability in ML systems	933	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/Oumar_Explainability_Interpretability.pdf	McGill University	2021
	886	Jin Guo	Intelligent System Security	811	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/Percy-Security.pdf	McGill University	2021
	887	Jin Guo	Building Safe Systems	811	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/Roman-Safety.pdf	McGill University	2021
	888	Jin Guo	AI Accountability	811	https://github.com/jin-guo/COMP599_Fall2021/blob/main/Slides/Souleima_Accountability.pdf	McGill University	2021
	889	Noah Snavely	Class Overview	111	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec00_intro_for_web.pdf	Cornell University	2021
	890	Noah Snavely	Class Overview	111	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec00_intro_for_web.pptx	Cornell University	2021
	891	Noah Snavely	Image Filtering	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec01_filter_for_web.pdf	Cornell University	2021
	892	Noah Snavely	Image Filtering	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec01_filter_for_web.pptx	Cornell University	2021
	893	Noah Snavely	Edge Detection	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec02_edge_for_web.pdf	Cornell University	2021
	894	Noah Snavely	Edge Detection	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec02_edge_for_web.pptx	Cornell University	2021
	895	Noah Snavely	Image Resampling	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec03_resample_for_web.pdf	Cornell University	2021
	896	Noah Snavely	Image Resampling	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec03_resample_for_web.pptx	Cornell University	2021
	897	Noah Snavely	Feature Detection	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec04_harris_for_web.pdf	Cornell University	2021
	898	Noah Snavely	Feature Detection	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec04_harris_for_web.pptx	Cornell University	2021
	899	Noah Snavely	Feature Invarance	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec05_invariance_for_web.pdf	Cornell University	2021
	900	Noah Snavely	Feature Invarance	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec05_invariance_for_web.pptx	Cornell University	2021
	901	Noah Snavely	Feature Descriptors	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec06_descriptors_for_web.pdf	Cornell University	2021
	902	Noah Snavely	Feature Descriptors	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec06_descriptors_for_web.pptx	Cornell University	2021
	903	Noah Snavely	Feature Matching	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec06_matching_for_web.pdf	Cornell University	2021
	904	Noah Snavely	Feature Matching	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec06_matching_for_web.pptx	Cornell University	2021
	905	Noah Snavely	Image Transformations	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec07_transformations_for_web.pdf	Cornell University	2021
	906	Noah Snavely	Image Transformations	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec07_transformations_for_web.pptx	Cornell University	2021
	907	Noah Snavely	Image Alignment	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec08_alignment_for_web.pdf	Cornell University	2021
	908	Noah Snavely	Image Alignment	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec08_alignment_for_web.pptx	Cornell University	2021
	909	Noah Snavely	Ransac	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec09_ransac_for_web.pdf	Cornell University	2021
	910	Noah Snavely	Ransac	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec09_ransac_for_web.pptx	Cornell University	2021
	911	Noah Snavely	Camera	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec10_cameras_for_web.pdf	Cornell University	2021
	912	Noah Snavely	Camera	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec10_cameras_for_web.pptx	Cornell University	2021
	913	Noah Snavely	Panoramas	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec11_panoramas_for_web.pdf	Cornell University	2021
	914	Noah Snavely		862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec11_panoramas_for_web.pptx	Cornell University	2021
	915	Noah Snavely	Single View Modeling	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec12_singleview_for_web.pdf	Cornell University	2021
	916	Noah Snavely	Single View Modeling	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec12_singleview_for_web.pptx	Cornell University	2021
	917	Noah Snavely	Stereo	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec13_stereo_for_web.pdf	Cornell University	2021
	918	Noah Snavely	Stereo	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec13_stereo_for_web.pptx	Cornell University	2021
	919	Noah Snavely	Multiview Stereo	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec14_mvs_for_web.pdf	Cornell University	2021
	920	Noah Snavely	Multiview Stereo	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec14_mvs_for_web.pptx	Cornell University	2021
	921	Noah Snavely	Illumination	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec15_light_for_web.pdf	Cornell University	2021
	922	Noah Snavely	Illumination	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec15_light_for_web.pptx	Cornell University	2021
	923	Noah Snavely	Photometric Stereo	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec16_photometric_for_web.pdf	Cornell University	2021
	924	Noah Snavely	Photometric Stereo	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec16_photometric_for_web.pptx	Cornell University	2021
	925	Noah Snavely	Two-view Geometry	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec17_twoview_for_web.pdf	Cornell University	2021
	926	Noah Snavely	Two-view Geometry	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec17_twoview_for_web.pptx	Cornell University	2021
	927	Noah Snavely	Structure from Motion	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec18_sfm_for_web.pdf	Cornell University	2021
	928	Noah Snavely	Structure from Motion	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec18_sfm_for_web.pptx	Cornell University	2021
	929	Noah Snavely	Introduction to Recognition	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec19_intro_recognition_for_web.pdf	Cornell University	2021
	930	Noah Snavely	Introduction to Recognition	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec19_intro_recognition_for_web.pptx	Cornell University	2021
	931	Noah Snavely	Image Classification	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec20_classification_for_web.pdf	Cornell University	2021
	932	Noah Snavely	Image Classification	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec20_classification_for_web.pptx	Cornell University	2021
	933	Noah Snavely	Convolutional Neural Networks	744	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec21_cnns_for_web.pdf	Cornell University	2021
	934	Noah Snavely	Convolutional Neural Networks	744	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec21_cnns_for_web.pptx	Cornell University	2021
	935	Noah Snavely	Convolutional Neural Networks	744	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec22_cnns2_web.pdf	Cornell University	2021
	936	Noah Snavely	Convolutional Neural Networks	744	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec22_cnns2_web.pptx	Cornell University	2021
	937	Noah Snavely	Generative Adversarial Networks	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec23_gans_for_web.pdf	Cornell University	2021
	938	Noah Snavely	Generative Adversarial Networks	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec23_gans_for_web.pptx	Cornell University	2021
	939	Noah Snavely	Ethics in Computer Vision	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec24_ethics_for_web.pdf	Cornell University	2021
	940	Noah Snavely	Ethics in Computer Vision	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec24_ethics_for_web.pptx	Cornell University	2021
	941	Noah Snavely	Geometry	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec25_deep_geometry_for_web.pdf	Cornell University	2021
	942	Noah Snavely	Geometry	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec25_deep_geometry_for_web.pptx	Cornell University	2021
	943	Noah Snavely	Course wrapup & review	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec26_review_for_web.pdf	Cornell University	2021
	944	Noah Snavely	Course wrapup & review	862	https://www.cs.cornell.edu/courses/cs5670/2021sp/lectures/lec26_review_for_web.pptx	Cornell University	2021
	945	Yu-Xiang Wang	Bandits	123	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	946	Yu-Xiang Wang	Bandits	123	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	947	Yu-Xiang Wang	Final Review	111	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	948	Yu-Xiang Wang	Introduction and Course Overview	111	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	949	Yu-Xiang Wang	Logic: Propositional logic	831	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	950	Yu-Xiang Wang	Logic: Propositional logic	831	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	951	Yu-Xiang Wang	Markov Decision Processes	843	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	952	Yu-Xiang Wang	Markov Decision Processes	843	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	953	Yu-Xiang Wang	Markov Decision Processes	843	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	954	Yu-Xiang Wang	Markov Decision Processes	843	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	955	Yu-Xiang Wang	Midterm Review	111	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	956	Yu-Xiang Wang	Midterm Review	111	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	957	Yu-Xiang Wang	Supervised learning	624	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	958	Yu-Xiang Wang	Supervised learning	624	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	959	Yu-Xiang Wang	Continuous optimization	127	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	960	Yu-Xiang Wang	Continuous optimization	127	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	961	Yu-Xiang Wang	Starting PGM	251	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	962	Yu-Xiang Wang	Starting PGM	251	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	963	Yu-Xiang Wang	PGM	251	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	964	Yu-Xiang Wang	PGM	251	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	965	Yu-Xiang Wang	PGM	251	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	966	Yu-Xiang Wang	PGM	251	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	967	Yu-Xiang Wang	Responsible AI	811	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	968	Yu-Xiang Wang	Reinforcement Learning 1	857	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	969	Yu-Xiang Wang	Reinforcement Learning 1	857	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	970	Yu-Xiang Wang	Reinforcement Learning 2	857	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	971	Yu-Xiang Wang	Search algorithms	821	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	972	Yu-Xiang Wang	Search algorithms	821	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	973	Yu-Xiang Wang	Search algorithms	821	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	974	Yu-Xiang Wang	Search algorithms	821	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	975	Yu-Xiang Wang	Search algorithms	821	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	976	Yu-Xiang Wang	Search algorithms	821	https://sites.cs.ucsb.edu/~yuxiangw/classes/CS165A-2020winter/Lectures	UC Santa Barbara	2020
	977	Christopher Manning, Richard Socher	Word Vectors I: Introduction, SVD and Word2Vec	311	http://web.stanford.edu/class/cs224n/readings/cs224n-2019-notes01-wordvecs1.pdf	Stanford	2019
	978	Christopher Manning, Richard Socher	word vectors ii: glove, evaluation and training	311	https://web.stanford.edu/class/archive/cs/cs224n/cs224n.1194/	Stanford	2019
	979	Christopher Manning, Richard Socher	neural networks, backpropagation	711	https://web.stanford.edu/class/archive/cs/cs224n/cs224n.1194/	Stanford	2019
	980	Christopher Manning, Richard Socher	Dependency Parsing	711	https://web.stanford.edu/class/archive/cs/cs224n/cs224n.1194/	Stanford	2019
	981	Christopher Manning, Richard Socher	Language Models, RNN, GRU and LSTM	711	https://web.stanford.edu/class/archive/cs/cs224n/cs224n.1194/	Stanford	2019
	982	Christopher Manning, Richard Socher	Neural Machine Translation, Seq2seq and Attention	711	https://web.stanford.edu/class/archive/cs/cs224n/cs224n.1194/	Stanford	2019
	983	Christopher Manning, Richard Socher	Question Answering	711	https://web.stanford.edu/class/archive/cs/cs224n/cs224n.1194/	Stanford	2019
