718	Text Classification & Naive Bayes	http://www.cis.lmu.de/~hs/teach/14s/ir/pdf/13bayes.flat.pdf	1039	2014	Hinrich Sch¨utze	ir	University of Munich
719	Web Search	http://www.cis.lmu.de/~hs/teach/14s/ir/pdf/19web.flat.pdf	1042	2014	Hinrich Sch¨utze	ir	University of Munich
720	Boolean Retrieval	http://www.cis.lmu.de/~hs/teach/14s/ir/pdf/01intro.flat.pdf	1042	2014	Hinrich Sch¨utze	ir	University of Munich
721	Translation without bilingual parallel corpora	http://mt-class.org/penn/slides/20-translation-without-parallel-corpora.pdf	1144		Chris Callison-Burch	nlp	Johns Kopkins University
722	Syntax-based Translation Part 1: Re-ordering for Phrase-based translation	http://mt-class.org/penn/slides/13-reordering-phrase-based-mt.pdf	1144		Chris Callison-Burch	nlp	Johns Kopkins University
723	Decoding and Inference with Syntactic Translation Models	http://mt-class.org/penn/slides/15-decoding-and-inference.pdf	1144		Chris Callison-Burch	nlp	Johns Kopkins University
724	Harvesng Parallel Documents from the Web	http://mt-class.org/penn/slides/16-harvesting-parallel-corpora.pdf	1144		Chris Callison-Burch	nlp	Johns Kopkins University
725	Course Wrap UpMachine Translation	http://mt-class.org/penn/slides/26-course-wrapup.pdf	1144		Chris Callison-Burch	nlp	Johns Kopkins University
726	Learning and Generating Paraphrases	http://mt-class.org/penn/slides/guest-lecture-wei-xu.pdf	1148		Chris Callison-Burch	nlp	Johns Kopkins University
727	Human Ranking of Machine Translation	http://mt-class.org/penn/slides/guest-lecture-matt-post.pdf	1148		Chris Callison-Burch	nlp	Johns Kopkins University
728	Trees and Forests in Machine Translation	http://mt-class.org/penn/slides/guest-lecture-liang-huang.pdf	1144		Chris Callison-Burch	nlp	Johns Kopkins University
729	Large-scale Paraphrasing for Natural Language Generation	http://mt-class.org/penn/slides/18-paraphrasing.pdf	1144		Chris Callison-Burch	nlp	Johns Kopkins University
730	CRF Word Alignment & Noisy Channel Translation Machine Translation	http://mt-class.org/penn/slides/6-discriminative_alignment.pdf	1145		Chris Callison-Burch	nlp	Johns Kopkins University
731	Faster Decoding for Phrases and Syntax	http://mt-class.org/penn/slides/guest-lecture-kenneth-heafield.pdf	1143		Chris Callison-Burch	nlp	Johns Kopkins University
732	Phrase-Based Machine Translation	http://mt-class.org/penn/slides/7-phrase-based-mt.pdf	1148		Chris Callison-Burch	nlp	Johns Kopkins University
733	Quality Estimation	http://mt-class.org/penn/slides/guest-lecture-christian-buck.pdf	1144		Chris Callison-Burch	nlp	Johns Kopkins University
734	Phrase-Based Machine Translation	http://mt-class.org/penn/slides/8-phrase-based-mt-part2.pdf	1148		Chris Callison-Burch	nlp	Johns Kopkins University
735	Crowdsourcing Translation	http://mt-class.org/penn/slides/17-crowdsourcing-translation.pdf	1227		Chris Callison-Burch	nlp	Johns Kopkins University
736	Introduction to Probability and Statistics	http://mt-class.org/penn/slides/2-probability.pdf	1058		Chris Callison-Burch	nlp	Johns Kopkins University
737	Lexical Translation Models 1	http://mt-class.org/penn/slides/4-lexical_translation.pdf	1147		Chris Callison-Burch	nlp	Johns Kopkins University
738	Machine Translation	http://mt-class.org/penn/slides/1-intro.pdf	1143		Chris Callison-Burch	nlp	Johns Kopkins University
739	Discriminative Training part 2	http://mt-class.org/penn/slides/12-discriminative-training-part2.pdf	1155		Chris Callison-Burch	nlp	Johns Kopkins University
740	Language Models Machine Translation	http://mt-class.org/penn/slides/3-lm.pdf	1015		Chris Callison-Burch	nlp	Johns Kopkins University
741	Discriminative Training	http://mt-class.org/penn/slides/11-discriminative-training.pdf	1155		Chris Callison-Burch	nlp	Johns Kopkins University
742	Syntax-based Translation Part 2	http://mt-class.org/penn/slides/14-synchronous-context-free-grammars.pdf	1147		Chris Callison-Burch	nlp	Johns Kopkins University
743	Evaluating translation quality part 1	http://mt-class.org/penn/slides/9-evaluating-translation-quality.pdf	1148		Chris Callison-Burch	nlp	Johns Kopkins University
744	Lexical Translation Models	http://mt-class.org/penn/slides/5-lexical_translation2.pdf	1147		Chris Callison-Burch	nlp	Johns Kopkins University
745	Evaluating translation quality part 2	http://mt-class.org/penn/slides/10-evaluating-translation-quality-2.pdf	1148		Chris Callison-Burch	nlp	Johns Kopkins University
746	Representing Words	https://uclanlp.github.io/CS269-17/slides/CS269-06.pdf	1114	2017	Kai-Wei Chang	nlp	GitHub
747	Learning to Search	https://uclanlp.github.io/CS269-17/slides/CS269-08.pdf	1303	2017	Kai-Wei Chang	nlp	GitHub
748	Multi-Class Classification	https://uclanlp.github.io/CS269-17/slides/CS269-03.pdf	1153	2017	Kai-Wei Chang	nlp	GitHub
749	Structured Prediction Models	https://uclanlp.github.io/CS269-17/slides/CS269-04.pdf	1321	2017	Kai-Wei Chang	nlp	GitHub
750	Binary Classification	https://uclanlp.github.io/CS269-17/slides/CS269-02.pdf	1153	2017	Kai-Wei Chang	nlp	GitHub
751	Introduction to NLP	https://uclanlp.github.io/CS269-17/slides/CS269-01.pdf	1009	2017	Kai-Wei Chang	nlp	GitHub
752	Language Structure: Grammar	https://uclanlp.github.io/CS269-17/slides/CS269-07.pdf	1557	2017	Kai-Wei Chang	nlp	GitHub
753	Semantic Parsing	https://uclanlp.github.io/CS269-17/slides/CS269-09.pdf	1218	2017	Kai-Wei Chang	nlp	GitHub
754	Representation Learning	https://uclanlp.github.io/CS269-17/slides/CS269-05.pdf	1114	2017	Kai-Wei Chang	nlp	GitHub
755	Final Project	https://uclanlp.github.io/CS269-17/slides/CS269-Project.pdf	1580	2017	Kai-Wei Chang	nlp	GitHub
756	Log-Linear Models for Tagging (Maximum-entropy Markov Models)	http://www.cs.columbia.edu/~mcollins/cs4705-spring2018/slides/loglinear-tagging-slides.pdf	1085	2018	Michael Collins,	nlp	Columbia University
757	Tagging Problems, and Hidden Markov Models	http://www.cs.columbia.edu/~mcollins/cs4705-spring2018/slides/tagging.pdf	1087	2018	Michael Collins,	nlp	Columbia University
758	Probabilistic Context-Free Grammars	http://www.cs.columbia.edu/~mcollins/cs4705-spring2018/slides/parsing2.pdf	1078	2018	Michael Collins,	nlp	Columbia University
759	Log-Linear Models for History-Based Parsing	http://www.cs.columbia.edu/~mcollins/cs4705-spring2018/slides/loglinear-historybasedparsing.pdf	1094	2018	Michael Collins,	nlp	Columbia University
760	Word Embeddings in Feedforward Networks, Tagging and Dependency Parsing using Feedforward Networks	http://www.cs.columbia.edu/~mcollins/cs4705-spring2018/slides/ff3-slides.pdf	1186	2018	Michael Collins,	nlp	Columbia University
761	The IBM Translation Models	http://www.cs.columbia.edu/~mcollins/cs4705-spring2018/slides/mt2.pdf	1035	2018	Michael Collins,	nlp	Columbia University
762	Lexicalized Probabilistic Context-Free Grammars	http://www.cs.columbia.edu/~mcollins/cs4705-spring2018/slides/parsing3.pdf	1078	2018	Michael Collins,	nlp	Columbia University
763	Language Modeling	http://www.cs.columbia.edu/~mcollins/cs4705-spring2018/slides/lmslides.pdf	1081	2018	Michael Collins,	nlp	Columbia University
764	Log-Linear Models	http://www.cs.columbia.edu/~mcollins/cs4705-spring2018/slides/loglinear-slides.pdf	1160	2018	Michael Collins,	nlp	Columbia University
765	Recurrent Networks, and Attention for Statistical Machine Translation	http://www.cs.columbia.edu/~mcollins/cs4705-spring2018/slides/lstm2-slides.pdf	1190	2018	Michael Collins,	nlp	Columbia University
766	Parsing, and Context-Free Grammars	http://www.cs.columbia.edu/~mcollins/cs4705-spring2018/slides/parsing1.pdf	1078	2018	Michael Collins,	nlp	Columbia University
767	Feedforward Neural Networks	http://www.cs.columbia.edu/~mcollins/cs4705-spring2018/slides/ff-slides.pdf	1006	2018	Michael Collins,	nlp	Columbia University
768	Computational Graphs, Backpropagation	http://www.cs.columbia.edu/~mcollins/cs4705-spring2018/slides/ff2-slides.pdf	1182	2018	Michael Collins,	nlp	Columbia University
769	Weaknesses of Probabilistic Context-Free Grammars	http://www.cs.columbia.edu/~mcollins/cs4705-spring2018/slides/parsing2.2.pdf	1078	2018	Michael Collins,	nlp	Columbia University
770	Recurrent Networks, and LSTMs, for NLP	http://www.cs.columbia.edu/~mcollins/cs4705-spring2018/slides/lstm1-slides.pdf	1190	2018	Michael Collins,	nlp	Columbia University
771	Introduction and Course Administration	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L01_slides.pdf	1580	2017	Shay Cohen	nlp	The University of Edinburgh
772	The Complexity of Human Language Informatics	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L27_slides.pdf	1079	2017	Shay Cohen	nlp	The University of Edinburgh
773	LL(1) grammars: summary Fixing problems with grammars	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L13_slides.pdf	1557	2017	Shay Cohen	nlp	The University of Edinburgh
774	Agreement, Types and Natural Language Semantics	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L25_slides.pdf	1120	2017	Shay Cohen	nlp	The University of Edinburgh
775	Morphology parsing	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L15_slides.pdf	1149	2017	Shay Cohen	nlp	The University of Edinburgh
776	Pushdown automata	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L10_slides.pdf	1078	2017	Shay Cohen	nlp	The University of Edinburgh
777	Types and Static Type Checking	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L14_slides.pdf	1078	2017	Shay Cohen	nlp	The University of Edinburgh
778	Lexing Verication of concurrent systems Lexing and other applications	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L07_slides.pdf	1023	2017	Shay Cohen	nlp	The University of Edinburgh
779	Phrase Structure and Parsing as Search Informatics	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L19_slides.pdf	1094	2017	Shay Cohen	nlp	The University of Edinburgh
780	Fun with weighted FSTs Informatics	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L18_slides.pdf	1016	2017	Shay Cohen	nlp	The University of Edinburgh
781	What Is Inf2a about?	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L02_slides.pdf	1000	2017	Shay Cohen	nlp	The University of Edinburgh
782	An Earley Parsing Example	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/earley-example.pdf	1096	2017	Shay Cohen	nlp	The University of Edinburgh
783	Context-sensitive languages	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L29_slides.pdf	1078	2017	Shay Cohen	nlp	The University of Edinburgh
784	CKY Algorithm	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L20_slides.pdf	1095	2017	Shay Cohen	nlp	The University of Edinburgh
785	Part-of-Speech Tagging Informatics	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L17_slides.pdf	1017	2017	Shay Cohen	nlp	The University of Edinburgh
786	Generating parse tables	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L12_slides.pdf	1017	2017	Shay Cohen	nlp	The University of Edinburgh
787	Earley Parsing	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L21_slides.pdf	1019	2017	Shay Cohen	nlp	The University of Edinburgh
788	Computing Natural Language Semantics Informatics	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L26_slides.pdf	1120	2017	Shay Cohen	nlp	The University of Edinburgh
789	Turing machines	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L31_slides.pdf	1300	2017	Shay Cohen	nlp	The University of Edinburgh
790	Revision Lecture	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L32_slides.pdf	1580	2017	Shay Cohen	nlp	The University of Edinburgh
791	String and pattern matching and Applications to string and pattern matching	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L06_slides.pdf	1003	2017	Shay Cohen	nlp	The University of Edinburgh
792	Constructions on Finite Automata	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L04_slides.pdf	1065	2017	Shay Cohen	nlp	The University of Edinburgh
793	Regular expressions and Kleene’s theorem	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L05_slides.pdf	1074	2017	Shay Cohen	nlp	The University of Edinburgh
794	Predictive parsing	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L11_slides.pdf	1094	2017	Shay Cohen	nlp	The University of Edinburgh
795	Languages and Automata	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L03_slides.pdf	1065	2017	Shay Cohen	nlp	The University of Edinburgh
796	Turing machines and linear bounded automata	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L30_slides.pdf	1300	2017	Shay Cohen	nlp	The University of Edinburgh
797	Dening languages via grammars	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L09_slides.pdf	1557	2017	Shay Cohen	nlp	The University of Edinburgh
798	Parameter Estimation and Lexicalisation for PCFGs Informatics	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L23_slides.pdf	1098	2017	Shay Cohen	nlp	The University of Edinburgh
799	What is programming language semantics?	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L28_slides.pdf	1065	2017	Shay Cohen	nlp	The University of Edinburgh
800	limitations of regular languages	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L08_slides.pdf	1065	2017	Shay Cohen	nlp	The University of Edinburgh
801	Parts-of-speech and the Lexicon in Natural Language	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L16_slides.pdf	1017	2017	Shay Cohen	nlp	The University of Edinburgh
802	Probabilistic Context-Free Grammars	http://www.inf.ed.ac.uk/teaching/courses/inf2a/slides2017/inf2a_L22_slides.pdf	1098	2017	Shay Cohen	nlp	The University of Edinburgh
803	HMMs	https://courses.cs.washington.edu/courses/cse447/18wi/slides/HMMs.pdf	1016	2018	Yejin Choi	nlp	University of Washington
804	Language Models	https://courses.cs.washington.edu/courses/cse447/18wi/slides/LanguageModels.pdf	1081	2018	Yejin Choi	nlp	University of Washington
805	Log Linear Models	https://courses.cs.washington.edu/courses/cse447/18wi/slides/LogLinear.pdf	1160	2018	Yejin Choi	nlp	University of Washington
806	Parsing	https://courses.cs.washington.edu/courses/cse447/18wi/slides/Parsing.pdf	1093	2018	Yejin Choi	nlp	University of Washington
807	Distributed Semantics	https://courses.cs.washington.edu/courses/cse447/18wi/slides/DistributedSemantics.pdf	1120	2018	Yejin Choi	nlp	University of Washington
808	Machine Translation	https://courses.cs.washington.edu/courses/cse447/18wi/slides/MT.pdf	1143	2018	Yejin Choi	nlp	University of Washington
809	Deep Learning	https://courses.cs.washington.edu/courses/cse447/18wi/slides/DeepLearning.pdf	1181	2018	Yejin Choi	nlp	University of Washington
810	Dependency Parsing And Other Grammar Formalisms	https://courses.cs.washington.edu/courses/cse447/18wi/slides/Parsing-dep.pdf	1282	2018	Yejin Choi	nlp	University of Washington
811	Greedy Algorithm	https://courses.cs.washington.edu/courses/cse447/18wi/slides/edmond.pdf	1564	2018	Yejin Choi	nlp	University of Washington
812	Frame Semantics	https://courses.cs.washington.edu/courses/cse447/18wi/slides/Frame.pdf	1120	2018	Yejin Choi	nlp	University of Washington
813	Natural Language Processing Introduction	https://courses.cs.washington.edu/courses/cse447/18wi/slides/Intro.pdf	1009	2018	Yejin Choi	nlp	University of Washington
814	Application of Bayes Theorem	http://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture19.pdf	1059	2016	Frank Keller	nlp	University of Edinburgh
815	Continuous Random Variables and Density 2	http://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture21-2x2.pdf	1059	2016	Frank Keller	nlp	University of Edinburgh
816	Noisy Channel Model and Applications	http://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture29.pdf	1084	2016	Frank Keller	nlp	University of Edinburgh
817	Distributions Independence	http://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture20-2x2.pdf	1059	2016	Frank Keller	nlp	University of Edinburgh
818	What is Probability Theory? Probability and Cognition Combinatorial Methods 2	http://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture16-2x2.pdf	1058	2016	Frank Keller	nlp	University of Edinburgh
819	Entropy Rate, Mutual Information	http://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture26.pdf	1065	2016	Frank Keller	nlp	University of Edinburgh
820	Formal Modeling in Cognitive Science: introduction	http://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture00.pdf	1052	2016	Frank Keller	nlp	University of Edinburgh
821	Kraft Inequality, Source Coding Theorem, Huffman Coding	http://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture28.pdf	1065	2016	Frank Keller	nlp	University of Edinburgh
822	Sample Spaces and Events Probability of an Event	http://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture17.pdf	1059	2016	Frank Keller	nlp	University of Edinburgh
823	Application of Bayes Theorem 2	http://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture19-2x2.pdf	1059	2016	Frank Keller	nlp	University of Edinburgh
824	Expectation and Related Concepts Chebyshevs Theorem	http://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture22-2x2.pdf	1065	2016	Frank Keller	nlp	University of Edinburgh
825	Continuous Random Variables and Density	http://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture21.pdf	1059	2016	Frank Keller	nlp	University of Edinburgh
826	What is Probability Theory? Probability and Cognition Combinatorial Methods	http://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture16.pdf	1058	2016	Frank Keller	nlp	University of Edinburgh
827	Sample Spaces and Events Probability of an Event	http://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture17-2x2.pdf	1059	2016	Frank Keller	nlp	University of Edinburgh
828	Conditional Probability and Independence Bayes Theorem	http://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture18.pdf	1060	2016	Frank Keller	nlp	University of Edinburgh
829	Entropy	http://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture25.pdf	1065	2016	Frank Keller	nlp	University of Edinburgh
830	Expectation and Related Concepts Chebyshevs Theorem	http://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture22.pdf	1065	2016	Frank Keller	nlp	University of Edinburgh
831	Bayesian Cognitive Science Cognitive	http://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture24b.pdf	1059	2016	Frank Keller	nlp	University of Edinburgh
832	Special Probability Distributions Special Probability Densities	http://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture23-2x2.pdf	1059	2016	Frank Keller	nlp	University of Edinburgh
833	Application: Discovering Collocations	http://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture27.pdf	1118	2016	Frank Keller	nlp	University of Edinburgh
834	Conditional Probability and Independence Bayesian Theorem Formal Modeling in Cognitive Science	http://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture18-2x2.pdf	1003	2016	Frank Keller	nlp	University of Edinburgh
835	Distributions Independence	http://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture20.pdf	1059	2016	Frank Keller	nlp	University of Edinburgh
836	Special Probability Distributions Special Probability Densities	http://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture23.pdf	1059	2016	Frank Keller	nlp	University of Edinburgh
837	Lagrangian Relaxa,on for MAP Inference	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/lagrangian-relaxation.pdf	1217	2015	Chris Dyer	nlp	Carnegie Mellon University
838	Decoding	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/decoding-1.pdf	1084	2015	Chris Dyer	nlp	Carnegie Mellon University
839	Spectral Learning	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/spectral_slides.pdf	1264	2015	Chris Dyer	nlp	Carnegie Mellon University
840	Probability Distributions on Structured Objects	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/probability.pdf	1321	2015	Chris Dyer	nlp	Carnegie Mellon University
841	Minimum Bayes Risk	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/mbr.pdf	1060	2015	Chris Dyer	nlp	Carnegie Mellon University
842	Approximate Inference: Randomized Methods	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/random-search.pdf	1217	2015	Chris Dyer	nlp	Carnegie Mellon University
843	Structured Prediction for Language and Other Discrete Data	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/intro.pdf	1321	2015	Chris Dyer	nlp	Carnegie Mellon University
844	Experimentation	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/experimentation.pdf	1559	2015	Chris Dyer	nlp	Carnegie Mellon University
845	HMM Review	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/hmm-review-2.pdf	1016	2015	Chris Dyer	nlp	Carnegie Mellon University
846	Learning Generative Models	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/gen-learning1.pdf	1165	2015	Chris Dyer	nlp	Carnegie Mellon University
847	Sequence labeling: HMMs	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/09-27-stacking+searn.pdf	1016	2015	Chris Dyer	nlp	Carnegie Mellon University
848	Neural Networks in Structured Prediction 2	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/neural2.pdf	1181	2015	Chris Dyer	nlp	Carnegie Mellon University
849	Empirical Risk Minimization	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/erm.pdf	1066	2015	Chris Dyer	nlp	Carnegie Mellon University
850	Structure and Support Vector Machines	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/ssvm.pdf	1038	2015	Chris Dyer	nlp	Carnegie Mellon University
851	Conditional Models	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/conditional-models.pdf	1058	2015	Chris Dyer	nlp	Carnegie Mellon University
852	Neural Networks in Structured Prediction	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/neural1.pdf	1181	2015	Chris Dyer	nlp	Carnegie Mellon University
853	HMM Review	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/hmm-review-1.pdf	1016	2015	Chris Dyer	nlp	Carnegie Mellon University
854	Natural Language Parsing with Context-Free Grammars	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/cfparsing.pdf	1078	2015	Chris Dyer	nlp	Carnegie Mellon University
855	Natural Language Dependency Parsing	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/depparsing.pdf	1282	2015	Chris Dyer	nlp	Carnegie Mellon University
856	How much linguistics is needed for NLP?	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/HowMuchLinguistics2015.pdf	1009	2015	Chris Dyer	nlp	Carnegie Mellon University
857	Decoding 2	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/decoding-2.pdf	1084	2015	Chris Dyer	nlp	Carnegie Mellon University
858	Writng Well in NLP and ML	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/writing.pdf	1009	2015	Chris Dyer	nlp	Carnegie Mellon University
859	Soft Inference and Posterior Probabilities	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/softinference.pdf	1217	2015	Chris Dyer	nlp	Carnegie Mellon University
860	Neural network	http://www.mathcs.emory.edu/~choi/courses/cs571/slides/neural_network.pdf	1181	2017	Jinho D. Choi	nlp	Emory University
861	part of speech tagging	http://www.mathcs.emory.edu/~choi/courses/cs571/slides/part_of_speech_tagging.pdf	1085	2017	Jinho D. Choi	nlp	Emory University
862	stocastic gradient descent	http://www.mathcs.emory.edu/~choi/courses/cs571/slides/stocastic_gradient_descent.pdf	1182	2017	Jinho D. Choi	nlp	Emory University
863	Named entity recognition	http://www.mathcs.emory.edu/~choi/courses/cs571/slides/named_entity_recognition.pdf	1089	2017	Jinho D. Choi	nlp	Emory University
864	Introduction to Natural Language Processing	http://www.mathcs.emory.edu/~choi/courses/cs571/slides/introduction.pdf	1009	2017	Jinho D. Choi	nlp	Emory University
865	Distributional semantics	http://www.mathcs.emory.edu/~choi/courses/cs571/slides/distributional_semantics.pdf	1120	2017	Jinho D. Choi	nlp	Emory University
866	Sentiment analysis	http://www.mathcs.emory.edu/~choi/courses/cs571/slides/sentiment_analysis.pdf	1122	2017	Jinho D. Choi	nlp	Emory University
867	Dependency parsing	http://www.mathcs.emory.edu/~choi/courses/cs571/slides/dependency_parsing.pdf	1282	2017	Jinho D. Choi	nlp	Emory University
868	Semantic role labeling	http://www.mathcs.emory.edu/~choi/courses/cs571/slides/semantic_role_labeling.pdf	1220	2017	Jinho D. Choi	nlp	Emory University
869	Regression for classification	http://www.mathcs.emory.edu/~choi/courses/cs571/slides/regression_methods.pdf	1158	2017	Jinho D. Choi	nlp	Emory University
870	Classification	http://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/2_classification_1.pdf	1153	2017	David Bamman	nlp	UC Berkeley
871	POS	http://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/9_POS.pdf	1085	2017	David Bamman	nlp	UC Berkeley
872	Truth ethics	http://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/5_truth_ethics.pdf	1065	2017	David Bamman	nlp	UC Berkeley
873	Vector Semantics	http://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/8_vector_semantics.pdf	1115	2017	David Bamman	nlp	UC Berkeley
874	Classification 2	http://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/3_classification_2.pdf	1153	2017	David Bamman	nlp	UC Berkeley
875	Classification 3	http://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/4_classification_3.pdf	1153	2017	David Bamman	nlp	UC Berkeley
876	Features and hypothesis tests	http://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/12_significance.pdf	1163	2017	David Bamman	nlp	UC Berkeley
877	LSTM	http://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/11_crf_lstm.pdf	1191	2017	David Bamman	nlp	UC Berkeley
878	Language models 1	http://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/6_LM_1.pdf	1015	2017	David Bamman	nlp	UC Berkeley
879	Language models 2	http://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/7_LM_2.pdf	1015	2017	David Bamman	nlp	UC Berkeley
880	Sequence Labeling 1	http://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/10_hmm_memm.pdf	1016	2017	David Bamman	nlp	UC Berkeley
881	Natural Language Processing Introduction	http://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/1_intro.pdf	1009	2017	David Bamman	nlp	UC Berkeley
882	Discriminative Sequence	http://people.cs.georgetown.edu/nschneid/cosc572/s18/14_discriminative-sequence.pdf	1155	2018	Nathan Schneider	nlp	Georgetown University
883	What is Linguistics?	http://people.cs.georgetown.edu/nschneid/cosc572/s18/03_ling.pdf	1012	2018	Nathan Schneider	nlp	Georgetown University
884	Algorithms for Natural Language Processing	http://people.cs.georgetown.edu/nschneid/cosc572/s18/08a_lexsem_slides.pdf	1009	2018	Nathan Schneider	nlp	Georgetown University
885	Language Models: More smoothing	http://people.cs.georgetown.edu/nschneid/cosc572/s18/06_LM2_slides.pdf	1082	2018	Nathan Schneider	nlp	Georgetown University
886	Linear Models for Classication: Features & Weights	http://people.cs.georgetown.edu/nschneid/cosc572/s18/08b_discriminative-features.pdf	1037	2018	Nathan Schneider	nlp	Georgetown University
887	Parts of Speech	http://people.cs.georgetown.edu/nschneid/cosc572/s18/10_pos_slides.pdf	1085	2018	Nathan Schneider	nlp	Georgetown University
